playerId,season,name,team,position,games_played,icetime,p/60,p/60_rank,p/60_rank_norm,goals,goals_rank,goals_rank_norm,assists,assists_rank,assists_rank_norm,xg,xg_rank,xg_rank_norm,corsi_for_pct,corsi_rank,corsi_rank_norm,high_danger_shots,hds_rank,hds_rank_norm
8478421,2024,A.J. Greer,FLA,L,81,43752.0,1.2342292923752056,307,27.830188679245282,4.0,348,18.160377358490564,10.0,130,69.5754716981132,10.16,231,45.75471698113208,0.54,48,88.91509433962264,13.0,155,63.67924528301887
8482691,2024,Aatu Raty,VAN,C,33,20413.0,1.763582031058639,125,70.75471698113208,7.0,264,37.97169811320755,1.0,403,5.188679245283026,3.56,402,5.424528301886795,0.51,140,67.21698113207547,5.0,349,17.924528301886795
8481726,2024,Adam Edstrom,NYR,C,51,28048.0,1.1551625784369652,325,23.58490566037736,5.0,323,24.05660377358491,3.0,341,19.811320754716988,7.09,318,25.235849056603783,0.45,359,15.566037735849065,11.0,205,51.88679245283019
8484166,2024,Adam Fantilli,CBJ,C,82,73658.0,2.150479241901762,53,87.73584905660377,25.0,5,99.05660377358491,12.0,83,80.66037735849056,11.23,194,54.4811320754717,0.47,307,27.830188679245282,4.0,376,11.55660377358491
8478874,2024,Adam Gaudette,OTT,R,81,43114.0,1.9204898640812729,92,78.5377358490566,16.0,57,86.79245283018868,4.0,306,28.066037735849065,8.34,285,33.01886792452831,0.51,141,66.98113207547169,11.0,206,51.65094339622642
8474641,2024,Adam Henrique,EDM,C,81,57486.0,1.0646070347562884,354,16.745283018867923,9.0,210,50.70754716981132,4.0,307,27.830188679245282,10.91,205,51.88679245283019,0.46,336,20.990566037735846,12.0,180,57.78301886792453
8483609,2024,Adam Klapka,CGY,R,31,17297.0,2.081285772099208,64,85.14150943396227,6.0,299,29.716981132075475,4.0,308,27.594339622641513,4.84,377,11.320754716981142,0.48,264,37.97169811320755,4.0,377,11.320754716981142
8476392,2024,Adam Lowry,WPG,C,73,56523.0,1.4648903985988004,232,45.5188679245283,13.0,111,74.05660377358491,2.0,373,12.264150943396231,14.57,77,82.0754716981132,0.52,99,76.88679245283019,24.0,8,98.34905660377359
8477960,2024,Adrian Kempe,LAK,R,81,68299.0,2.2137952239417853,46,89.38679245283019,21.0,22,95.04716981132076,15.0,36,91.74528301886792,16.92,35,91.98113207547169,0.51,142,66.74528301886792,17.0,68,84.19811320754717
8477493,2024,Aleksander Barkov,FLA,C,67,57380.0,2.0704078075984667,66,84.66981132075472,7.0,265,37.735849056603776,17.0,22,95.04716981132076,11.5,181,57.54716981132076,0.6,2,99.76415094339623,13.0,156,63.443396226415096
8479337,2024,Alex DeBrincat,DET,R,82,69896.0,1.7511731715691885,130,69.5754716981132,22.0,18,95.99056603773585,7.0,210,50.70754716981132,16.22,46,89.38679245283019,0.5,178,58.25471698113208,15.0,114,73.34905660377359
8480113,2024,Alex Iafallo,WPG,L,82,49119.0,1.3192450986380018,279,34.43396226415095,8.0,229,46.22641509433962,7.0,211,50.47169811320755,10.15,232,45.5188679245283,0.52,100,76.65094339622641,9.0,268,37.028301886792455
8473986,2024,Alex Killorn,ANA,L,82,63013.0,1.3711456366146668,262,38.443396226415096,12.0,131,69.33962264150944,8.0,182,57.31132075471698,9.68,242,43.16037735849057,0.51,143,66.50943396226415,9.0,269,36.79245283018868
8482155,2024,Alex Laferriere,LAK,R,77,65860.0,1.96781050713635,80,81.36792452830188,16.0,58,86.55660377358491,14.0,44,89.85849056603773,17.82,20,95.51886792452831,0.55,36,91.74528301886792,17.0,69,83.9622641509434
8481618,2024,Alex Newhook,MTL,C,82,64129.0,1.1227369832681002,337,20.754716981132077,12.0,132,69.10377358490567,5.0,274,35.61320754716981,14.26,84,80.4245283018868,0.46,337,20.754716981132077,14.0,138,67.68867924528303
8471214,2024,Alex Ovechkin,WSH,L,65,50344.0,2.7173049419990467,6,98.82075471698113,21.0,23,94.81132075471699,12.0,84,80.4245283018868,12.95,123,71.22641509433963,0.49,223,47.64150943396226,11.0,207,51.41509433962264
8477949,2024,Alex Tuch,BUF,R,82,66689.0,2.159276642324821,51,88.20754716981132,22.0,19,95.75471698113208,8.0,183,57.07547169811321,14.73,72,83.25471698113208,0.5,179,58.0188679245283,18.0,50,88.44339622641509
8481532,2024,Alex Turcotte,LAK,C,68,44260.0,1.8707636692272933,105,75.47169811320755,8.0,230,45.99056603773585,10.0,131,69.33962264150944,11.0,201,52.83018867924528,0.53,72,83.25471698113208,15.0,115,73.11320754716981
8482125,2024,Alexander Holtz,VGK,R,53,34864.0,1.0325837540156035,362,14.858490566037744,3.0,372,12.5,3.0,342,19.575471698113205,7.06,319,25.0,0.48,265,37.735849056603776,10.0,232,45.5188679245283
8477021,2024,Alexander Kerfoot,UTA,C,81,58295.0,1.4203619521399777,246,42.216981132075475,9.0,211,50.47169811320755,10.0,132,69.10377358490567,13.0,119,72.16981132075472,0.54,49,88.67924528301887,21.0,20,95.51886792452831
8477505,2024,Alexander Wennberg,SJS,C,77,62702.0,1.2631176039041818,296,30.424528301886795,5.0,324,23.820754716981142,10.0,133,68.86792452830188,4.31,389,8.490566037735846,0.47,308,27.594339622641513,1.0,419,1.415094339622641
8480074,2024,Alexandre Texier,STL,C,31,21212.0,1.5274372996417123,212,50.235849056603776,5.0,325,23.58490566037736,3.0,343,19.339622641509436,3.4,411,3.3018867924528337,0.46,338,20.51886792452831,2.0,408,4.009433962264154
8480281,2024,Alexey Toropchenko,STL,R,80,53137.0,1.219489244782355,310,27.12264150943396,4.0,349,17.924528301886795,6.0,244,42.68867924528302,9.11,260,38.91509433962264,0.46,339,20.283018867924525,12.0,181,57.54716981132076
8482109,2024,Alexis Lafrenire,NYR,L,82,73338.0,1.9635114129100875,83,80.66037735849056,15.0,75,82.54716981132076,18.0,19,95.75471698113208,14.32,82,80.89622641509433,0.52,101,76.41509433962264,14.0,139,67.45283018867924
8481656,2024,Aliaksei Protas,WSH,C,76,64351.0,2.7971593293033523,4,99.29245283018868,20.0,28,93.63207547169812,19.0,13,97.16981132075472,14.44,79,81.60377358490567,0.53,73,83.01886792452831,10.0,233,45.28301886792453
8475314,2024,Anders Lee,NYI,L,82,68021.0,2.1169932814865997,56,87.02830188679245,21.0,24,94.5754716981132,11.0,109,74.52830188679246,21.35,2,99.76415094339623,0.52,102,76.17924528301887,26.0,4,99.29245283018868
8477444,2024,Andre Burakovsky,SEA,L,79,59091.0,1.6449205462760828,166,61.08490566037736,10.0,192,54.95283018867925,12.0,85,80.18867924528303,8.63,277,34.90566037735849,0.47,309,27.358490566037744,5.0,350,17.688679245283026
8483808,2024,Andrei Kuzmenko,LAK,L,66,49741.0,1.664622745823365,159,62.735849056603776,7.0,266,37.5,7.0,212,50.235849056603776,7.26,314,26.179245283018872,0.52,103,75.9433962264151,8.0,285,33.01886792452831
8480830,2024,Andrei Svechnikov,CAR,R,72,56583.0,1.2724669953873071,290,31.839622641509436,5.0,326,23.34905660377359,11.0,110,74.29245283018868,14.14,87,79.71698113207547,0.57,22,95.04716981132076,16.0,86,79.95283018867924
8477429,2024,Andrew Copp,DET,C,56,43606.0,1.486034032013943,224,47.405660377358494,6.0,300,29.481132075471706,9.0,152,64.38679245283019,7.94,301,29.245283018867923,0.47,310,27.12264150943396,11.0,208,51.17924528301887
8478233,2024,Andrew Mangiapane,WSH,L,81,55766.0,1.2911092780547286,286,32.783018867924525,11.0,156,63.443396226415096,6.0,245,42.45283018867925,11.37,186,56.36792452830189,0.53,74,82.78301886792453,14.0,140,67.21698113207547
8478463,2024,Anthony Beauvillier,WSH,L,81,59651.0,1.3277229216609947,276,35.14150943396227,14.0,89,79.24528301886792,3.0,344,19.103773584905667,17.58,24,94.5754716981132,0.52,104,75.70754716981132,27.0,3,99.52830188679245
8478519,2024,Anthony Cirelli,TBL,C,80,69559.0,1.8631665205077705,106,75.23584905660377,15.0,76,82.31132075471697,9.0,153,64.15094339622641,16.07,49,88.67924528301887,0.55,37,91.50943396226415,21.0,21,95.28301886792453
8477407,2024,Anthony Duclair,NYI,L,44,34106.0,0.844426200668504,392,7.783018867924525,4.0,350,17.688679245283026,4.0,309,27.358490566037744,5.16,370,12.971698113207552,0.49,224,47.405660377358494,4.0,378,11.084905660377359
8482113,2024,Anton Lundell,FLA,C,79,60809.0,2.0128599384959465,75,82.54716981132076,11.0,157,63.20754716981132,17.0,23,94.81132075471699,11.82,171,59.905660377358494,0.54,50,88.44339622641509,11.0,209,50.943396226415096
8471685,2024,Anze Kopitar,LAK,C,81,68717.0,1.8859961872607942,101,76.41509433962264,16.0,59,86.32075471698113,13.0,56,87.02830188679245,10.11,233,45.28301886792453,0.51,144,66.27358490566039,16.0,87,79.71698113207547
8478550,2024,Artemi Panarin,NYR,L,80,74997.0,2.640105604224169,9,98.11320754716981,25.0,6,98.82075471698113,15.0,37,91.50943396226415,12.75,133,68.86792452830188,0.53,75,82.54716981132076,5.0,351,17.452830188679243
8477476,2024,Artturi Lehkonen,COL,L,69,66455.0,1.733503874802498,134,68.63207547169812,21.0,25,94.33962264150944,7.0,213,50.0,18.46,12,97.40566037735849,0.57,23,94.81132075471699,25.0,5,99.05660377358491
8479318,2024,Auston Matthews,TOR,C,67,58539.0,2.3369036027263874,27,93.86792452830188,15.0,77,82.0754716981132,14.0,45,89.62264150943396,19.43,8,98.34905660377359,0.52,105,75.47169811320755,21.0,22,95.04716981132076
8476624,2024,Barclay Goodrow,SJS,C,77,51473.0,0.4196374798438016,424,0.23584905660378297,3.0,373,12.264150943396231,2.0,374,12.028301886792462,6.91,325,23.58490566037736,0.43,397,6.603773584905667,8.0,286,32.783018867924525
8480849,2024,Barrett Hayton,UTA,C,82,62734.0,1.4920138999585553,222,47.87735849056604,11.0,158,62.97169811320755,7.0,214,49.76415094339623,20.52,4,99.29245283018868,0.58,14,96.93396226415095,34.0,1,100.0
8479359,2024,Beck Malenstyn,BUF,L,76,40932.0,0.8795074758135444,388,8.726415094339629,4.0,351,17.452830188679243,5.0,275,35.37735849056604,6.69,331,22.169811320754718,0.47,311,26.886792452830193,7.0,304,28.537735849056602
8476399,2024,Blake Coleman,CGY,L,82,67926.0,1.3779701439802137,256,39.85849056603774,7.0,267,37.26415094339623,12.0,86,79.95283018867924,17.98,16,96.4622641509434,0.54,51,88.20754716981132,21.0,23,94.81132075471699
8481481,2024,Blake Lizotte,PIT,C,59,39456.0,1.4598540145985401,234,45.04716981132076,8.0,231,45.75471698113208,5.0,276,35.14150943396227,5.47,361,15.094339622641513,0.47,312,26.650943396226424,8.0,287,32.54716981132076
8477500,2024,Bo Horvat,NYI,C,81,73553.0,1.9088276480904927,96,77.59433962264151,16.0,60,86.08490566037736,16.0,29,93.39622641509433,16.24,43,90.09433962264151,0.51,145,66.0377358490566,12.0,182,57.31132075471698
8481553,2024,Bobby Brink,PHI,R,79,58904.0,2.139073747113948,54,87.5,9.0,212,50.235849056603776,13.0,57,86.79245283018868,10.38,220,48.34905660377359,0.48,266,37.5,12.0,183,57.07547169811321
8482259,2024,Bobby McMann,TOR,C,74,57775.0,1.6823885763738642,153,64.15094339622641,16.0,61,85.84905660377359,7.0,215,49.528301886792455,11.75,175,58.9622641509434,0.48,267,37.26415094339623,6.0,328,22.87735849056604
8473419,2024,Brad Marchand,FLA,L,71,55695.0,1.6159439806086722,179,58.0188679245283,12.0,133,68.86792452830188,9.0,154,63.91509433962264,12.33,151,64.62264150943396,0.5,180,57.78301886792453,16.0,88,79.48113207547169
8480801,2024,Brady Tkachuk,OTT,L,72,60093.0,1.4377714542459188,241,43.39622641509434,11.0,159,62.735849056603776,6.0,246,42.216981132075475,17.85,19,95.75471698113208,0.54,52,87.97169811320755,16.0,89,79.24528301886792
8479520,2024,Brandon Duhaime,WSH,R,82,53591.0,1.2763337127502752,288,32.31132075471699,8.0,232,45.5188679245283,6.0,247,41.9811320754717,10.37,221,48.113207547169814,0.49,225,47.16981132075472,12.0,184,56.839622641509436
8479542,2024,Brandon Hagel,TBL,L,82,75410.0,2.673385492640233,8,98.34905660377359,23.0,12,97.40566037735849,20.0,9,98.11320754716981,20.68,3,99.52830188679245,0.53,76,82.31132075471697,23.0,13,97.16981132075472
8476438,2024,Brandon Saad,VGK,L,72,56842.0,1.6466697160550297,165,61.320754716981135,13.0,112,73.82075471698113,6.0,248,41.74528301886793,15.15,65,84.90566037735849,0.51,146,65.80188679245283,21.0,24,94.5754716981132
8479293,2024,Brandon Tanev,WPG,L,79,51836.0,1.2500964580600356,300,29.481132075471706,8.0,233,45.28301886792453,6.0,249,41.509433962264154,10.59,212,50.235849056603776,0.45,360,15.330188679245282,10.0,234,45.04716981132076
8478010,2024,Brayden Point,TBL,C,77,70140.0,2.2583404619332765,38,91.27358490566039,21.0,26,94.10377358490567,13.0,58,86.55660377358491,14.34,81,81.13207547169812,0.49,226,46.93396226415094,12.0,185,56.60377358490566
8475170,2024,Brayden Schenn,STL,C,82,69871.0,1.6487527014068784,163,61.79245283018868,9.0,213,50.0,13.0,59,86.32075471698113,11.85,169,60.37735849056604,0.48,268,37.028301886792455,15.0,116,72.87735849056604
8475848,2024,Brendan Gallagher,MTL,R,82,59550.0,1.6322418136020151,173,59.43396226415094,12.0,134,68.63207547169812,9.0,155,63.67924528301887,16.12,47,89.15094339622641,0.48,269,36.79245283018868,21.0,25,94.33962264150944
8482132,2024,Brett Berard,NYR,L,35,22208.0,1.6210374639769451,177,58.49056603773585,6.0,301,29.245283018867923,1.0,404,4.952830188679243,5.06,373,12.264150943396231,0.46,340,20.047169811320757,5.0,352,17.216981132075475
8479353,2024,Brett Howden,VGK,C,80,64003.0,1.574926175335531,193,54.716981132075475,16.0,62,85.61320754716981,7.0,216,49.29245283018868,14.9,68,84.19811320754717,0.5,181,57.54716981132076,20.0,31,92.9245283018868
8481517,2024,Brett Leason,ANA,R,62,39062.0,1.3824176949464955,254,40.33018867924528,4.0,352,17.216981132075475,4.0,310,27.12264150943396,5.43,362,14.858490566037744,0.41,419,1.415094339622641,4.0,379,10.84905660377359
8478444,2024,Brock Boeser,VAN,R,75,63857.0,1.4657750912194436,231,45.75471698113208,15.0,78,81.83962264150944,6.0,250,41.27358490566038,10.23,228,46.4622641509434,0.48,270,36.55660377358491,13.0,157,63.20754716981132
8475754,2024,Brock Nelson,COL,C,80,70495.0,2.0426980636924603,70,83.72641509433961,18.0,42,90.33018867924528,13.0,60,86.08490566037736,16.06,50,88.44339622641509,0.49,227,46.69811320754717,20.0,32,92.68867924528303
8475810,2024,Bryan Rust,PIT,R,71,64013.0,2.193304485026479,48,88.91509433962264,20.0,29,93.39622641509433,12.0,87,79.71698113207547,16.95,33,92.45283018867924,0.49,228,46.4622641509434,22.0,15,96.69811320754717
8474715,2024,Cam Atkinson,TBL,R,39,19274.0,1.4942409463525994,221,48.113207547169814,3.0,374,12.028301886792462,5.0,277,34.90566037735849,3.19,414,2.594339622641513,0.44,383,9.905660377358501,1.0,420,1.1792452830188722
8479336,2024,Carl Grundstrom,SJS,R,56,31447.0,1.03030495754762,363,14.622641509433961,3.0,375,11.79245283018868,5.0,278,34.66981132075472,7.49,307,27.830188679245282,0.48,271,36.320754716981135,11.0,210,50.70754716981132
8477409,2024,Carter Verhaeghe,FLA,C,81,70294.0,1.6388311946965601,170,60.14150943396226,14.0,90,79.00943396226415,11.0,111,74.05660377358491,17.82,21,95.28301886792453,0.57,24,94.5754716981132,17.0,70,83.72641509433961
8475231,2024,Casey Cizikas,NYI,C,82,58384.0,0.7399287476020827,404,4.952830188679243,5.0,327,23.113207547169807,5.0,279,34.43396226415095,10.99,202,52.59433962264151,0.5,182,57.31132075471698,11.0,211,50.47169811320755
8479999,2024,Casey Mittelstadt,BOS,C,81,68479.0,1.3142715284977875,280,34.198113207547166,11.0,160,62.5,9.0,156,63.443396226415096,6.39,343,19.339622641509436,0.48,272,36.08490566037736,6.0,329,22.64150943396227
8476905,2024,Chandler Stephenson,SEA,C,78,65247.0,1.5448986160283231,202,52.59433962264151,10.0,193,54.716981132075475,11.0,112,73.82075471698113,4.88,376,11.55660377358491,0.45,361,15.094339622641513,5.0,353,16.981132075471706
8475745,2024,Charlie Coyle,COL,C,83,62991.0,1.3716245177882556,261,38.67924528301887,13.0,113,73.58490566037736,7.0,217,49.05660377358491,9.0,266,37.5,0.48,273,35.84905660377359,10.0,235,44.81132075471698
8475184,2024,Chris Kreider,NYR,L,68,46326.0,1.0102318352545006,369,13.20754716981132,7.0,268,37.028301886792455,3.0,345,18.867924528301884,8.84,271,36.320754716981135,0.47,313,26.41509433962264,9.0,270,36.55660377358491
8477989,2024,Christian Dvorak,MTL,C,82,59977.0,1.5005752205011922,220,48.34905660377359,10.0,194,54.4811320754717,9.0,157,63.20754716981132,12.35,149,65.09433962264151,0.46,341,19.811320754716988,18.0,51,88.20754716981132
8478432,2024,Christian Fischer,CBJ,R,46,28496.0,0.884334643458731,385,9.43396226415095,1.0,409,3.7735849056603854,3.0,346,18.632075471698116,3.72,398,6.367924528301884,0.43,398,6.367924528301884,4.0,380,10.613207547169822
8473512,2024,Claude Giroux,OTT,R,81,61180.0,1.3533834586466167,269,36.79245283018868,7.0,269,36.79245283018868,9.0,158,62.97169811320755,6.77,327,23.113207547169807,0.53,77,82.0754716981132,6.0,330,22.405660377358487
8479343,2024,Clayton Keller,UTA,R,81,72074.0,2.2476898742958626,40,90.80188679245283,14.0,91,78.77358490566039,14.0,46,89.38679245283019,16.71,39,91.0377358490566,0.54,53,87.73584905660377,16.0,90,79.00943396226415
8479996,2024,Cody Glass,NJD,C,65,45118.0,1.356443104747551,267,37.26415094339623,5.0,328,22.87735849056604,10.0,134,68.63207547169812,8.26,289,32.075471698113205,0.55,38,91.27358490566039,8.0,288,32.31132075471699
8481540,2024,Cole Caufield,MTL,R,82,69898.0,2.523677358436579,14,96.93396226415095,26.0,2,99.76415094339623,17.0,24,94.5754716981132,18.81,10,97.87735849056604,0.51,147,65.56603773584905,16.0,91,78.77358490566039
8481043,2024,Cole Koepke,BOS,L,73,45412.0,1.2683872104289615,292,31.367924528301884,9.0,214,49.76415094339623,5.0,280,34.198113207547166,9.52,245,42.45283018867925,0.45,362,14.858490566037744,14.0,141,66.98113207547169
8482149,2024,Cole Perfetti,WPG,C,82,64710.0,1.5577190542420027,199,53.301886792452834,10.0,195,54.24528301886792,11.0,113,73.58490566037736,14.06,92,78.5377358490566,0.53,78,81.83962264150944,18.0,52,87.97169811320755
8481655,2024,Cole Schwindt,VGK,R,42,22539.0,1.1180620258219087,338,20.51886792452831,0.0,422,0.7075471698113205,2.0,375,11.79245283018868,4.23,391,8.018867924528308,0.44,384,9.669811320754718,7.0,305,28.301886792452834
8482705,2024,Cole Sillinger,CBJ,C,66,53585.0,1.410842586544742,247,41.9811320754717,6.0,302,29.009433962264154,9.0,159,62.735849056603776,8.03,298,29.952830188679243,0.45,363,14.622641509433961,7.0,306,28.066037735849065
8482062,2024,Cole Smith,NSH,R,71,47104.0,0.8406929347826088,393,7.547169811320757,4.0,353,16.981132075471706,4.0,311,26.886792452830193,6.55,339,20.283018867924525,0.48,274,35.61320754716981,5.0,354,16.745283018867923
8476278,2024,Colin Blackwell,DAL,C,63,35985.0,1.200500208420175,316,25.70754716981132,3.0,376,11.55660377358491,5.0,281,33.9622641509434,5.71,358,15.801886792452834,0.52,106,75.23584905660377,6.0,331,22.169811320754718
8484911,2024,Collin Graf,SJS,R,33,24438.0,0.8838693837466242,386,9.198113207547166,3.0,377,11.320754716981142,1.0,405,4.716981132075475,3.53,403,5.188679245283026,0.44,385,9.43396226415095,5.0,355,16.509433962264154
8476925,2024,Colton Sissons,NSH,C,72,49811.0,1.0840978900242917,345,18.867924528301884,6.0,303,28.773584905660385,8.0,184,56.839622641509436,8.49,282,33.72641509433963,0.48,275,35.37735849056604,10.0,236,44.57547169811321
8484144,2024,Connor Bedard,CHI,C,82,82425.0,1.5286624203821657,211,50.47169811320755,11.0,161,62.26415094339623,21.0,6,98.82075471698113,13.21,111,74.05660377358491,0.43,399,6.132075471698116,11.0,212,50.235849056603776
8477015,2024,Connor Brown,EDM,R,82,58717.0,1.5940868913602535,188,55.89622641509434,10.0,196,54.009433962264154,7.0,218,48.820754716981135,11.66,176,58.72641509433962,0.49,229,46.22641509433962,15.0,117,72.64150943396227
8480980,2024,Connor Dewar,PIT,C,48,28455.0,1.0121244069583553,368,13.443396226415103,3.0,378,11.084905660377359,0.0,421,0.9433962264151035,6.43,342,19.575471698113205,0.45,364,14.386792452830193,10.0,237,44.339622641509436
8478402,2024,Connor McDavid,EDM,C,67,70524.0,2.6033690658499236,11,97.64150943396227,15.0,79,81.60377358490567,23.0,2,99.76415094339623,17.14,30,93.16037735849056,0.6,3,99.52830188679245,16.0,92,78.5377358490566
8481580,2024,Connor McMichael,WSH,C,82,67833.0,2.335146610057052,28,93.63207547169812,22.0,20,95.51886792452831,8.0,185,56.60377358490566,19.7,7,98.58490566037736,0.5,183,57.07547169811321,25.0,6,98.82075471698113
8482074,2024,Connor Zary,CGY,C,54,43862.0,1.3132096119647987,281,33.9622641509434,10.0,197,53.77358490566038,2.0,376,11.55660377358491,9.66,243,42.924528301886795,0.53,79,81.60377358490567,10.0,238,44.10377358490566
8478856,2024,Conor Garland,VAN,R,81,68051.0,1.2696360082879017,291,31.603773584905667,8.0,234,45.04716981132076,11.0,114,73.34905660377359,10.79,206,51.65094339622642,0.5,184,56.839622641509436,11.0,213,50.0
8483447,2024,Conor Geekie,TBL,C,52,35911.0,1.10272618417755,343,19.339622641509436,7.0,270,36.55660377358491,4.0,312,26.650943396226424,6.38,344,19.103773584905667,0.5,185,56.60377358490566,3.0,394,7.311320754716988
8470621,2024,Corey Perry,EDM,R,81,49845.0,1.3722539873608184,260,38.91509433962264,13.0,114,73.34905660377359,3.0,347,18.396226415094347,11.25,193,54.716981132075475,0.54,54,87.5,13.0,158,62.97169811320755
8475225,2024,Craig Smith,DET,C,59,36906.0,1.5607218338481548,197,53.77358490566038,7.0,271,36.320754716981135,7.0,219,48.58490566037736,6.64,334,21.462264150943398,0.44,386,9.198113207547166,7.0,307,27.830188679245282
8477508,2024,Curtis Lazar,NJD,C,48,27068.0,0.6649918723215605,411,3.3018867924528337,2.0,396,6.839622641509436,2.0,377,11.320754716981142,2.62,417,1.8867924528301927,0.42,410,3.5377358490566024,2.0,409,3.7735849056603854
8483445,2024,Cutter Gauthier,ANA,L,82,60516.0,1.9631171921475312,85,80.18867924528303,15.0,80,81.36792452830188,10.0,135,68.39622641509433,14.14,88,79.48113207547169,0.46,342,19.575471698113205,14.0,142,66.74528301886792
8478057,2024,Dakota Joshua,VAN,C,57,40109.0,0.9873095813907102,372,12.5,5.0,329,22.64150943396227,5.0,282,33.72641509433963,9.47,247,41.9811320754717,0.46,343,19.339622641509436,17.0,71,83.49056603773585
8478466,2024,Daniel Sprong,NJD,R,30,18434.0,0.7811652381469024,397,6.603773584905667,1.0,410,3.5377358490566024,2.0,378,11.084905660377359,2.08,423,0.47169811320755173,0.51,148,65.33018867924528,0.0,424,0.23584905660378297
8478046,2024,Danton Heinen,PIT,L,79,55133.0,1.6324161572923657,172,59.66981132075472,7.0,272,36.08490566037736,9.0,160,62.5,8.53,280,34.198113207547166,0.5,186,56.36792452830189,10.0,239,43.86792452830189
8481019,2024,David Gustafsson,WPG,C,36,18832.0,1.146983857264231,329,22.64150943396227,2.0,397,6.603773584905667,2.0,379,10.84905660377359,3.41,409,3.7735849056603854,0.52,107,75.0,7.0,308,27.594339622641513
8480144,2024,David Kampf,TOR,C,59,35754.0,1.1075683839570398,340,20.047169811320757,4.0,354,16.745283018867923,6.0,251,41.03773584905661,4.4,385,9.43396226415095,0.46,344,19.103773584905667,6.0,332,21.93396226415095
8477956,2024,David Pastrnak,BOS,R,82,77678.0,3.0587811220680243,1,100.0,25.0,7,98.58490566037736,30.0,1,100.0,16.74,38,91.27358490566039,0.51,149,65.09433962264151,17.0,72,83.25471698113208
8474102,2024,David Perron,OTT,L,43,30104.0,1.1958543715120913,318,25.235849056603783,5.0,330,22.405660377358487,3.0,348,18.160377358490564,6.52,340,20.047169811320757,0.51,150,64.85849056603774,7.0,309,27.358490566037744
8482110,2024,Dawson Mercer,NJD,C,82,67468.0,1.2806071026264303,287,32.54716981132076,11.0,162,62.028301886792455,9.0,161,62.26415094339623,13.74,97,77.35849056603774,0.5,187,56.132075471698116,18.0,53,87.73584905660377
8478585,2024,Derek Ryan,EDM,C,36,19238.0,1.1227778355338394,336,20.990566037735846,1.0,411,3.3018867924528337,2.0,380,10.613207547169822,2.28,422,0.7075471698113205,0.51,151,64.62264150943396,1.0,421,0.9433962264151035
